,alpha,beta
95,-8.453744489605887,1.7608515746980158
96,-3.491807164915022,0.6670220096734936
97,-3.65811474018103,0.8110366706523492
98,-5.802473902360529,1.1091966717307953
99,-2.5138690164139508,0.6867890061548206
100,-5.500684204836504,1.141430971238127
101,-3.3608159820499397,0.7796950010960882
102,-7.238951322350576,1.5605075803202781
103,-8.140010657300188,1.7142981501510166
104,-3.829593923755924,0.8962572948258403
105,-2.521918495846523,0.604630582061972
106,-1.5677522267343253,0.3868166938508896
107,-1.957353642019008,0.3861357248759752
108,-4.240647619053477,1.0858489468277128
109,-2.1690714608362867,0.5196874426886243
110,-4.291173330733316,1.0707865141003734
111,-9.292447429856745,1.6811061101041025
112,-3.5988873970621444,0.7984083476174959
113,-4.7493193259673525,1.0611731050372157
114,-8.827489448841366,1.8688102385501941
115,-2.9681643733325327,0.5467118265822678
116,-6.83939106763905,1.3842602063238028
117,-1.0334721260170914,0.49787820804082716
118,-3.641532021482949,0.7026622770603265
119,-7.875410675839387,1.305734518816485
120,-2.850315543028244,0.6725176808098254
121,-3.388208343806004,0.7968483900269885
122,-3.365692772228069,0.6818381390728909
123,-12.183755960674654,2.287017810188415
124,-2.74952610308671,0.5668468164031955
125,-4.914080215550935,0.9833094548951654
126,-2.9967539685838678,0.6119850383876851
127,-3.845313594520563,0.8912321326284637
128,-4.43417949474326,0.9777354499589964
129,-3.599595386206216,0.6902529832204847
130,-5.28674551024551,0.829778142584307
131,-16.067527346599462,2.8279233009994766
132,-9.15803441775769,1.6457352272023769
133,-2.9642976822463214,0.8058114978180794
134,-5.97021129278912,1.2374896296336275
135,-4.183711827227014,0.6833971663103575
136,-1.7604388897178107,0.3241387939587338
137,-2.9372352386244724,0.4685334254135939
138,-6.514750229882636,1.2582867513223013
139,-3.214310923121798,0.6571270148471179
140,-5.512398234726107,1.1743791177259963
141,-4.78891653267423,1.0705785668839503
142,-4.157669321227681,0.689606271421182
143,-3.9910796102035304,0.9709564560965858
144,-4.322774508729537,0.8280295398064339
145,-6.013504152226657,1.1054783040265423
146,-3.0109072865143967,0.5914201335237312
147,-5.680007301856444,1.121167699931675
148,-3.0625321742750455,0.75433422312063
149,-4.860206845255009,0.9279217915888927
150,-0.02367256733640933,0.21819908552240114
151,-4.363076942599224,0.6686787855435758
152,-5.070031638434574,0.788756536285986
153,-6.273865704199634,1.1406541814073679
154,-5.25656748058937,1.1066818346282057
155,-2.2464687814752677,0.5408490823835121
156,-1.3493771173847278,0.18872350046343467
157,-10.626201568398006,2.342180578967508
158,-4.228405143990562,0.7444318848800262
159,-2.8308062507125227,0.6745695774524609
160,-1.196649270955929,0.27611748012066595
161,-2.6839811860104645,0.703124442185419
162,-3.101061481513736,0.9036350803078345
163,-3.939766600944918,1.0390775597138164
164,-3.0894586738615586,0.6970792166525008
165,-7.152500990815291,1.5018214317060905
166,-6.100646125162889,1.111712218540023
167,-3.5913877856090415,0.7492616462250964
168,-3.7989595911109366,0.7823563800151002
169,-2.662775362358154,0.6288533747701864
170,-2.8671025670573433,0.43620311549054297
171,-4.680674186176814,0.7977597334110385
172,-9.191769222733324,1.6726741796582139
173,-2.8932697944808927,0.4693380465752821
174,-5.317203461918899,1.2740532656713273
175,-5.460354880070952,1.033536978345659
176,-6.892966357575175,1.214574410418735
177,-1.4313137624438708,0.5538345705373626
178,-3.693909827028166,0.5812891465617309
179,-6.1805502809492125,1.238974588806546
180,-4.86796519165053,0.9869973148971956
181,-4.018809474866832,0.7413809129772003
182,-2.598793497035356,0.7011502785130639
183,-3.49425778329865,0.8720862296944384
184,-5.7447831841657155,1.0064225293549383
185,-6.293832513470716,1.7175644275347308
186,-3.488633008151442,0.5196614564047453
187,-3.5969650696896323,0.6575638094119598
188,-3.1322609451020504,0.6749117539441172
189,-8.107257597901242,1.8635869473447266
190,-4.116027037180597,0.681035074868467
191,-5.722246992303857,1.2068286017855863
192,-4.675219412443663,1.0677460908997036
193,-7.300185661868209,1.2670962161461137
194,-4.091616417170483,0.6824340002298929
195,-6.653152816342181,1.4161666997727365
196,-5.208508545062912,0.8193131472672236
197,-3.3557130778339204,0.7620522761157161
198,-10.132657746457154,1.884285873499548
199,-2.783543404234089,0.4133537587718338
200,-2.649764322376271,0.52049954326437
201,-3.7332730820309625,0.6676025908315651
202,-4.64820888281585,1.2053614876583145
203,-3.9370567362405113,0.7117160242028461
204,-4.569229054741586,0.9147536629191968
205,-4.750275158545861,0.9438569651145462
206,-5.797185538674223,1.0896433364838787
207,-5.573515319772061,0.964464536375041
208,-14.01017200038349,2.7166035062722536
209,-5.7834554620450325,1.0878450572555645
210,-6.416660387933631,1.349451263660682
211,-0.7718742518227124,0.17214904399758948
212,-7.844368307867474,1.45202140775527
213,-4.131677913688664,0.8975304315754159
214,-2.581647112056075,0.5797823258031429
215,-7.185217913786149,1.403022403459921
216,-1.4020566772979075,0.3942040789840829
217,-3.1763323261243315,0.5895132278549492
218,-10.816088814272259,2.0802742219402726
219,-2.9372352386244724,0.4685334254135939
220,-4.002439259369555,0.7558352439110894
221,-4.497339116040606,0.8231560319893372
222,-11.960601707448603,2.2715740754831266
223,-7.770901184148167,1.2549717674319636
224,-2.9706201537314705,0.6810346107322516
225,-8.171539059484925,1.7047160873466263
226,-6.024067426618395,1.3574262443287952
227,-6.738041413138318,1.7334426234139293
228,-4.493012632800638,0.7934937357960511
229,-5.891634614734166,1.3263532403414715
230,-1.3858247983380048,0.36760246517961115
231,-5.565281321635074,1.2348528252158872
232,-5.003764254722798,0.9707138060145712
233,-7.922070022402356,1.62698965890641
234,-4.251109134444951,1.0092867812383663
235,-2.8616475162055606,0.7005604615645572
236,-4.498379234389109,0.9494596597880964
237,-2.5362452858292635,0.4066353061650734
238,-6.737446786697457,1.2542806768930814
239,-4.339211828913333,0.9984383194862193
240,-7.39475805908241,1.2905284933705905
241,-1.977039392413564,0.38126301493260406
242,-3.1788119493184572,0.8684175995172162
243,-5.374586856354119,1.022840712519751
244,-1.977039392413564,0.38126301493260406
245,-3.909137953849685,0.6470369600916854
246,-4.420797875329747,0.6639939602807015
247,-3.6050063120970774,0.5145860037934512
248,-4.844335716099053,1.1377676109016737
249,-1.4222174715169955,0.3570580199125615
250,-2.152127413837211,0.4997978029570515
251,-6.95320273594916,1.103337337657468
252,-5.3658167467167255,1.0106501254302986
253,-4.660726066539175,0.9337101640574753
254,-7.217022060663934,1.0190697450408306
255,-5.56641329420413,1.0826910675642882
256,-5.029634734824217,1.1940081386988408
257,-6.386046903602449,1.2789622189315955
258,-7.411702216944939,1.3709769693676928
259,-5.586780459167602,0.9654460911489093
260,-4.445564268274098,0.8873790477845049
261,-2.2671548268498904,0.482211993358748
262,-4.089782411888419,0.743509077962387
263,-10.553699909030072,1.7967834051322606
264,-1.4825137093923881,0.34819983509428104
265,-4.2551608416074735,0.6887069649280034
266,-1.8955637182171299,0.6383456281660481
267,-2.25440208794992,0.4843048819398281
268,-3.8293530998788574,0.9777187280181712
269,-2.746312667358451,0.7425546059387713
270,-7.058890879274846,1.3748305376505927
271,-3.849774344639325,0.7815684736888598
272,-2.7238620903116297,0.5982016587989551
273,-7.246791555841661,1.3181755774808084
274,-1.5954744319883871,0.236463692514633
275,-4.048321491826177,0.8232041151712525
276,-1.9955024269834347,0.38836807724802624
277,-2.511351546179926,0.41385285316115883
278,-4.514410891979344,0.9760016143617978
279,-0.7402597865017804,0.2407487289601275
280,-12.101673016536415,2.4613451064813026
281,-10.576309630008991,1.9768216697368632
282,-6.467807746301586,1.6287821028545673
283,-2.565368839687442,0.47324298200457615
284,-2.07133684086271,0.3614243522195788
285,-6.131607299884261,0.7655634206847584
286,-5.339058303602686,1.1819767499165812
287,-3.2958456095775333,0.8943368584103282
288,-3.8459837132659693,0.6649918572947315
289,-2.064392865195271,0.39970216693764876
290,-4.011003095110704,0.8137811768140827
291,-5.667547970216458,1.5020258437874312
292,-8.903112994150586,1.7024999679568287
293,-4.884636657365947,0.9764341860870284
294,-3.027245335445413,0.6714352620340786
295,-3.8609347946028403,0.6125978049451996
296,-3.669169201849965,0.5249114608134593
297,-3.0986650836464027,0.46099729646222803
298,-5.717709444571846,0.85078836643391
299,-4.638119658592612,1.2589335580160639
300,-4.703564591699827,0.9933306888325019
301,-4.792898505618809,0.9378519809011168
302,-4.092287572604846,0.7691387866692847
303,-5.235727677314761,1.2129448808501935
304,-1.6317129326822277,0.4087100793016893
305,-6.308998416946264,1.139192904314098
306,-3.758212056010608,0.701273654813272
307,-7.777804861056567,1.6230283053905634
308,-5.941136976828519,1.4265671605646362
309,-6.7452924546021835,1.2941288481962927
310,-6.400904625259413,1.343438233812252
311,-4.0014934923194465,0.7357492790623863
312,-7.803655626110427,1.4594581004960494
313,-6.434499779563231,1.3289635203334895
314,-5.088961049452694,0.8606841210222314
315,-3.542818254803113,0.4230664616397003
316,-3.5067723973420857,0.722641839461225
317,-5.242957216293884,0.9453649834846096
318,-7.816869270480647,1.5629793219980146
319,-1.3404651063343795,0.41841754191491937
320,-5.424087671857635,1.0348381769568216
321,-11.295372779437542,2.238925843872378
322,-4.1484651760660025,0.6051351073242918
323,-7.6212623846228285,1.267607295813972
324,-5.340024113122416,1.0341114438749257
325,-3.792247518091445,0.7044878342007206
326,-7.5559895223595195,0.9799837497125259
327,-8.974725055453657,1.8434276258185225
328,-10.51755043876928,2.1182047178569325
329,-3.0705910263345526,0.5369369498746842
330,-6.698420387666567,1.070218668953228
331,-3.8539774177394026,1.1135903388369175
332,-5.4323176569186815,1.0617382839141594
333,-10.33873400104473,1.8697482524472813
334,-5.183594474859127,0.8750066912737762
335,-4.468054895522874,0.8501160971390074
336,-3.829658993400669,0.642764790045587
337,-6.696396769477561,1.1869335291653733
338,-4.751144150330384,1.049421567330185
339,-2.2742710430538553,0.4436636206471642
340,-6.232893601633297,0.9861141994781407
341,-3.791687497448648,0.7732518283924665
342,-3.7128177618547307,0.7693118423080704
343,-3.6553057509942386,0.6796986687231046
344,-5.138018875211913,1.0098675485643938
345,-5.5872701106110885,1.1387180196027586
346,-4.083224570643087,0.4432051576253702
347,-3.0390945892213947,0.6599514510008935
348,-9.733355488757816,2.3713306112710133
349,-2.853623348975116,0.42412887721951786
350,-8.941825900695239,1.5480164146510567
351,-4.867239699221515,0.6776285785557951
352,-2.396782747496265,0.6713652120485518
353,-2.276221499590293,0.6820218926668489
354,-5.95593859418533,1.1379573518845076
355,-2.678479108483993,0.6865125026351406
356,-4.7055013582985605,0.9427520944274228
357,-4.960091901142352,1.2090406117105652
358,-6.8768843783152,1.2270814273045692
359,-5.3770923277092395,1.1649249404021096
360,-12.82764089916114,2.3489037503966403
361,-2.4565542817254267,0.6213598582619747
362,-8.085894142505179,1.4451721139036584
363,-2.5065694113247026,0.4065363650405414
364,-3.858741725006933,0.5674798331003446
365,-3.8706577937600732,0.6960993885345279
366,-5.428482530587663,1.1168909386918071
367,-7.036701910279521,1.4456696397927715
368,-2.857173172707093,0.5907427843472383
369,-4.205713633848471,0.8942848367392422
370,-3.9699557913088728,0.8539018921493041
371,-4.985709912116866,1.0052733359918633
372,-2.7583282985013313,0.6995041340157155
373,-4.043805244066741,0.8967588183335635
374,-2.903133197931521,0.5621760538647856
375,-7.597858542137191,1.761600802199832
376,-3.7682178188169453,0.9772487645226117
377,-2.080644388720976,0.5886635838380363
378,-1.614367764054592,0.7006676437443655
379,-3.7830493620678123,0.7080874792524399
380,-4.7626560844510895,0.7566983077234768
381,-4.73188598185938,0.6965754123357283
382,-4.340989118094886,1.1314924553269217
383,-3.462850543124628,0.5440352839452679
384,-2.463957016227628,0.48633633481777244
385,-4.184265178706196,0.7641052395871524
386,-3.2794665914529597,0.671724810151712
387,-2.8775964901982487,0.8714000318247493
388,-2.664681613772299,0.36638694157560114
389,-4.259935226247993,0.8131357552158511
390,-3.4460809258805996,0.7737729108871851
391,-6.510859960844819,1.3695799196006846
392,-2.9245765710120817,0.6233098394942178
393,-5.361169868206688,1.4291927087189495
394,-5.54483363464216,1.0241717656680114
395,-3.6302035409544526,0.62390483217861
396,-7.418275208840088,1.4136661641437906
397,-5.233842559154935,1.03758040110364
398,-3.7671050655635505,0.860095093003391
399,-4.187113027590894,0.7859783615584817
400,-2.8128147487496094,0.7399768772822707
401,-6.2091868327755355,1.3414453241597564
402,-4.119683196188847,0.7512705720861668
403,-3.4724802613752166,0.6676413860360291
404,-2.7137188211500187,0.5750014795155127
405,-5.839296586302619,1.1141058779029502
406,-12.21965725005703,2.4089984125114308
407,-6.326225181862195,1.4906357923608555
408,-5.428844563191503,0.8512276119865698
409,-5.255720487847526,1.0278411163621495
410,-5.653984416042229,1.0004666975225736
411,-5.306658310573909,1.0001348305011435
412,-3.2580201049077777,0.6251125842362485
413,-5.022072005794878,0.9149846680404305
414,-3.862121732886917,0.6344259588440598
415,-5.509307966516247,1.0836682862844491
416,-5.635680724303877,1.15364987286029
417,-4.59499432910373,1.1071545543853365
418,-7.005475567119687,1.2225368760807807
419,-1.800597401564317,0.32025778578240033
420,-8.143739243426666,1.551242877812647
421,-3.0606893990135196,0.4727310936262268
422,-7.732875799072608,1.4820155876489354
423,-7.380227869776686,1.81305828900707
424,-7.093651296606649,1.3718684960817304
425,-6.621276448885913,1.1034816484282883
426,-6.967769675561937,1.2483078678955328
427,-8.158444647335392,1.640634944836386
428,-3.355726922211806,0.5984436958304831
429,-1.8138794412091248,0.3074681135956226
430,-3.459188354304921,0.8632614017843516
431,-2.253756990390443,0.26277055836558544
432,-5.116212684892109,0.7759835321863404
433,-5.211034475737409,1.26070531075619
434,-5.350446756487362,1.1728780514579598
435,-9.634795395584048,1.9130363483148558
436,-4.01163262549233,0.8142495170352917
437,-3.638235026997771,0.6011436617444706
438,-3.0794728003216654,0.4594239056448717
439,-4.234702866820416,0.7505364940616311
440,-1.8110595497273796,0.3318462674378342
441,-3.271478011353166,0.6777138581581115
442,-5.9577190009562155,1.0534789793047237
443,-3.254681633760173,0.5164007824633705
444,-5.306584557864141,1.0214500517685412
445,-5.616986785315346,1.1808294740320848
446,-3.6743583540655003,0.6939038642300763
447,-2.378382761984776,0.47492845622495306
448,-4.2145972515208046,0.6990658593320646
449,-6.964199772185687,0.9704742975361881
450,-7.837957254511872,1.5967636780090468
451,-3.3645356666728428,0.6069075004364173
452,-3.5245233452523603,0.639508064649636
453,-3.502034712993789,0.8789524164490741
454,-9.847950759288537,2.1340479776516403
455,-4.3561924674623675,1.142951378342327
456,-4.667328713638423,0.829232145906946
457,-3.620094658891368,0.7083754440540461
458,-9.83662953752175,1.9395693974880448
459,-6.040299919113119,1.4631353284624187
460,-2.9547083376299197,0.5587070457192955
461,-3.884873590572651,0.9470019052546648
462,-5.612085574101179,1.2460894379747391
463,-4.215074703734455,0.5941405289421551
464,-5.617172924624778,0.966259790925833
465,-6.341285048273737,1.359331655356375
466,-1.3976259496253198,0.3169100801071691
467,-1.7805524638221006,0.45092727556558904
468,-2.4333175075406706,0.6664917969479439
469,-2.4201894651120712,0.6610261447227516
470,-3.1815235698259925,0.6063743332770198
471,-7.343929866403451,1.2948657315779057
472,-4.350910304153063,0.9941474815906156
473,-3.4555202690004316,0.8109334983723733
474,-3.5236211629245417,0.8281820967953784
475,-5.337047643422602,0.9021493504447122
476,-1.1860996469633704,0.1654451597356687
477,-11.238643426639952,2.7036689141313253
478,-3.189226934166502,0.6198048675972151
479,-7.199796856673977,1.4573629243758643
480,-1.705583467227196,0.40906267960545883
481,-4.221520992988795,1.03480831679357
482,-5.057995941948404,1.2913674845339613
483,-4.576684053543004,0.9583134870653448
484,-4.85527284797055,0.8775631616416854
485,-7.59230367829249,1.1890236537574297
486,-9.125251420846029,1.7309855160093088
487,-6.778832379115924,1.1304329477832584
488,-2.432659940962286,0.4818690956447409
489,-4.78504433084892,1.0683259919526678
490,-1.1962226010099442,0.25908679214308966
491,-5.983419890286992,1.2164564485336669
492,-1.1444064333954191,0.27095936458325687
493,-3.2069968432771385,0.6329605984363151
494,-5.7492693992373445,1.3726607103423416
495,-4.233076807996468,0.8467680969372553
496,-5.594845328294351,1.0877513323170425
497,-4.153511070540867,1.1483716425897494
498,-2.423012056972513,0.5495643708534543
499,-1.3337842943092422,0.32016463355921326
500,-3.6124564636970806,0.9350990706704836
501,-4.481844522987657,0.8185912717337841
502,-4.29164895095639,1.1379155513979766
503,-3.8638240690744907,0.7705812201980509
504,-10.012027697590444,1.6738471300536364
505,-10.759000256541405,1.9573429235340936
506,-3.9315231268486674,1.0899837558188488
507,-7.1086945534412695,1.555660592172472
508,-3.9554951228423754,0.6863383897491543
509,-3.8797125732905156,0.7188500999733447
510,-3.3212130095451777,0.48873527940943134
511,-0.7524476767726365,0.16634163672306768
512,-7.357180457257161,1.4533932296689878
513,-3.1557868387487567,0.6648030701277826
514,-4.108624710958578,0.8139797933732003
515,-7.916221538002343,1.297133086830141
516,-4.383390197083279,0.808121881946523
517,-1.7232568698792083,0.386914442408861
518,-3.1558731011335683,0.5732435789207264
519,-3.6699498848148826,0.7446196984513047
520,-6.45436203543552,0.9725199766815663
521,-12.77741263599936,2.606039910616743
522,-1.10195403027231,0.37231192921580114
523,-11.933140749165524,2.200525504795535
524,-3.60903733301254,0.5861354724669148
525,-5.0735118050722265,0.8440313944661559
526,-3.3734131786621653,0.7737923817777804
527,-5.030298381556355,0.9687387772358235
528,-6.967019608809616,1.4868431490974618
529,-0.782674574913609,0.2184923501175434
530,-3.620919645229982,0.6791271878033714
531,-3.1418666378984113,0.7757051347392814
532,-4.147202222468273,0.9558422733699209
533,-3.1389472026071212,0.6870841483550033
534,-5.912581664942163,1.4055942832752315
535,-12.617534295717464,2.3877588980357953
536,-3.853128673273837,0.6371599017008682
537,-5.876068161356281,1.0825590696595362
538,-4.9053530755876364,0.9668497621936892
539,-5.423325736657687,1.0264746106505604
540,-8.499756267602518,1.6306731996895578
541,-1.8190969503274148,0.3077951070557861
542,-4.728605581763803,0.9186836794275396
543,-8.7488948732827,1.8374053450463081
544,-5.62818394660694,1.0213333288766704
545,-5.544299006139362,1.1679530321653337
546,-3.5771798202950205,0.5918441251461785
547,-10.804762430025491,2.447705197810287
548,-3.933701624305181,0.5313636555148856
549,-0.7090488575849649,0.33013300444219024
550,-10.733512286922133,2.337175881189069
551,-5.92950574496206,1.364999441451886
552,-6.695373671421995,1.2126039885594744
553,-4.797750785938942,1.0399940456099446
554,-6.250756224650918,1.2401263578638013
555,-3.2787813557688157,0.6903351470248182
556,-12.082375354655387,2.320247889992197
557,-5.864124253458004,1.1179647328128186
558,-3.8285809985500587,0.8367454520794833
559,-2.235118149350849,0.4649244511705557
560,-3.7987012166531366,1.028710523782042
561,-12.465040730792493,2.466514749029514
562,-4.2793887238849715,0.9703247267613401
563,-10.305984575734705,1.8111709106093996
564,-7.426041971759506,1.5696844040278555
565,-0.8539374325296595,0.14569941631796307
566,-4.384630280261245,0.9836003608610062
567,-6.567578148202663,1.171651961950509
568,-3.517118878571824,0.6058041048501156
569,-3.803936376682554,0.5597683152268751
570,-4.001774314668591,0.7496739943076094
571,-2.786410820552911,0.9184916974982229
572,-5.319563575078165,0.7678954857554025
573,-10.289399083138457,1.8571263801480846
574,-7.654913190627874,1.5357453039514697
575,-3.279432135196564,0.6078470906894076
576,-4.535710273754166,0.8922219081859095
577,-3.254800217141064,0.8907652931506034
578,-4.946704590612049,1.4466761656173375
579,-2.406516586276606,0.5543221837282801
580,-2.460831291114201,0.32482404063823456
581,-4.6688987121020835,1.363075370731848
582,-4.678925530048165,0.7742834524859439
583,-5.666859925311125,1.181293365287611
584,-3.7746067946710555,0.767584084589133
585,-2.66023266182893,0.6380048756752733
586,-5.620683926475721,1.4258652962894214
587,-3.347039860217338,0.7868572936672519
588,-9.206314482756872,2.0689531619595596
589,-3.044371368842005,0.5066879121894764
590,-5.988886792796056,1.2414554714216623
591,-6.562553337865542,1.3828502369213183
592,-6.429152363481057,1.546006244330053
593,-4.413697397284903,1.0386759371018646
594,-2.400831133793599,0.5918753803871333
595,-4.0390126946490295,0.7622865746571568
596,-3.2139750507526412,0.748206663162724
597,-5.520792238782138,0.9446165066982739
598,-7.517257332103618,1.4898349149233763
599,-1.1590347723796377,0.2559953015377941
600,-3.4063985648488204,0.8939377421621805
601,-3.8607593911879867,0.9382691313436451
602,-5.872002833765208,1.0396988274167456
603,-7.060585008873483,1.3094789930667055
604,-3.3964280609058735,0.7623046150596748
605,-0.8533511151119887,0.15885310308019884
606,-3.782000365621968,0.9982630816298659
607,-9.349540980675243,2.2050089779332844
608,-0.1626974417887954,0.21445216746770773
609,-4.135703213925334,0.7954022731075541
610,-7.233404282493859,1.3833712469409014
611,-9.61569359462272,1.4686950870827002
612,-2.9851987253485945,0.4678800050900658
613,-1.9969146382884881,0.4233099526022116
614,-4.565645777325448,1.0621872543912345
615,-5.604067261383749,1.0395205607220501
616,-4.212299614605693,0.8933154210766986
617,-2.7530597916259407,0.4973276129735411
618,-6.066260200250064,1.2420289525383417
619,-2.3456934827331235,0.5106628524736999
620,-3.6886527846965307,0.4509730288220291
621,-6.955466142644393,1.0511722554761527
622,-4.859689315163023,1.0651648228335435
623,-9.286490351508876,1.9026678231733793
624,-11.888399595548448,2.0597581204631488
625,-6.185955400120343,1.293565641788061
626,-3.4283010297091474,0.5458022432689956
627,-4.78981218914427,1.0006019699583488
628,-2.3357321514626292,0.6386071968700876
629,-4.772084395569721,0.8951425620484086
630,-6.509755124596772,1.0753410871233025
631,-4.743375250336502,0.7544526349304033
632,-4.152721287703416,0.8949103310323362
633,-3.9051112947320825,0.7278612917394068
634,-4.543952941084217,0.8192078268686103
635,-3.9742050889567917,0.8318809575495605
636,-2.641227188429096,0.5608382375919292
637,-3.7369410409650614,1.1812945329992304
638,-2.1152887387357553,0.4219746988989791
639,-1.6810113450972335,0.3712463613002181
640,-5.955095277139295,1.3970718174010077
641,-6.373447102520012,0.8091555100343725
642,-3.279383538123367,0.5635656218410909
643,-4.885340756251521,0.988748147046253
644,-1.01457529006758,0.23276556091102837
645,-6.88904100162758,1.2587856176958931
646,-3.1364836032100056,0.8008976469391629
647,-4.154922644669759,0.8945225637754608
648,-6.71743353838339,1.416845922634812
649,-4.627764942183816,0.7622607387343432
650,-3.4433032775086567,0.5728934392460417
651,-3.1628402396500244,0.7053507441993572
652,-5.0070656429938385,1.1081942553693929
653,-1.9967392605335255,0.2843595329093895
654,-1.2130888767829,0.27746332631115034
655,-3.8635837869637615,0.6908344177801964
656,-12.960331075363202,2.8695085570947985
657,-5.2065904493095445,0.8050641877569575
658,-7.526739922323567,1.4115517582055803
659,-3.7728172792903782,0.5342887195393473
660,-8.428927250305634,1.1368360532649524
661,-1.997081169193121,0.618969881445866
662,-8.790386197959432,1.5877161311883317
663,-3.072492619282052,0.5390507854616782
664,-2.5894838173928547,0.40895684943052224
665,-3.477119474418284,0.8726564293920032
666,-7.290335329957556,1.2550738632450924
667,-4.758688580453589,0.9524765655531116
668,-6.350068434536551,1.2697030822343685
669,-3.7403347166528427,0.6639220808740578
670,-5.275759192754233,0.8255164612275232
671,-3.5856950066489603,0.5944064904335598
672,-6.190000055930759,1.2303156088435898
673,-1.4117715472064436,0.1956901194727566
674,-8.296674913245367,1.7346403640678434
675,-4.565645777325448,1.0621872543912345
676,-3.9591311435911836,0.8879928873182582
677,-5.233013109016418,1.2853408479727122
678,-6.227002989963451,1.1126115461642234
679,-4.656195383299264,1.1275398235786358
680,-6.471419721792464,1.2376207319851393
681,-8.317878938469448,1.6827044732537597
682,-5.816710078617926,1.1341764196552557
683,-4.748520139638905,0.7179971189882562
684,-6.02635723974449,1.0465178086744105
685,-3.2646857818563024,0.8100278475029569
686,-4.978318740700273,1.038477279427305
687,-4.770984476548755,0.864601722647085
688,-6.108199814971503,1.0436144210403917
689,-1.158099423041246,0.3390905833968524
690,-3.8867936116391455,0.7430433553507969
691,-4.950628890525171,0.990936218272784
692,-3.3018747069910583,0.8210355583672295
